Nume,Pret vanzare (cu promotie),Descriere,Stoc numeric,Link produs,Imagine (principala),Categorie,Brand
Rochie Elison corai,499.0,"Rochie elison corai- stil elegant, pentru un eveniment special- decolteu petrecut, in v- maneci 3/4, bufante- cordon integrat- fusta in clos cu rijelina la baza- este captusita- realizata din voal cu insertii*a se calca la temperatura scazuta, fara abur.modelul poarta masura 36 si are dimensiunile: 90cm bust, 64cm talie, 94cm sold, 175 cm inaltime.",1,https://ejolie.ro/product/rochie-elison-corai,https://ejolie.ro/continut/produse/9592/1000/rochie-elison-corai_83429.webp,Rochii de ocazie,Trendya
Rochie Cassy verde lime,574.0,"Rochie cassy verde lime- stil elegant, pentru un eveniment special- decolteu tip barcuta, la baza gatului- fara maneci- pliuri pe umar- fusta cu aspect petrecut si pliuri- accesoriu argintiu pe talie (accesoriul poate sa difere fata de cel din poza)- inchidere la spate cu fermoar ascuns- realizata din tesatura satinata- nu are jupamodelul poarta masura 36 si are dimensiunile: 90cm bust, 64cm talie, 94cm sold, 175 cm inaltime.",1,https://ejolie.ro/product/rochie-cassy-verde-lime,https://ejolie.ro/continut/produse/9588/1000/rochie-cassy-verde-lime_83441.webp,Rochii de seara,Trendya
Rochie Cassy mov,574.0,"Rochie cassy mov- stil elegant, pentru un eveniment special- decolteu tip barcuta, la baza gatului- fara maneci- pliuri pe umar- fusta cu aspect petrecut si pliuri- accesoriu argintiu pe talie (accesoriul poate sa difere fata de cel din poza)- inchidere la spate cu fermoar ascuns- realizata din tesatura satinata- nu are jupamodelul poarta masura 36 si are dimensiunile: 90cm bust, 64cm talie, 94cm sold, 175 cm inaltime.",1,https://ejolie.ro/product/rochie-cassy-mov,https://ejolie.ro/continut/produse/9587/1000/rochie-cassy-mov_83443.webp,Rochii de seara,Trendya
Rochie Elison vernil,499.0,"Rochie elison vernil- stil elegant, pentru un eveniment special- decolteu petrecut, in v- maneci 3/4, bufante- cordon integrat- fusta in clos cu rijelina la baza- este captusita- realizata din voal cu insertii>*a se calca la temperatura scazuta, fara abur.modelul poarta masura 36 si are dimensiunile: 90cm bust, 64cm talie, 94cm sold, 175 cm inaltime.",1,https://ejolie.ro/product/rochie-elison-vernil,https://ejolie.ro/continut/produse/9585/1000/rochie-elison-vernil_83447.webp,Rochii de ocazie,Trendya
Rochie Inga roz,226.1,"Rochie inga roz- stil casual, office- croi usor evazat, cambrata pe talie- fara maneci- guler tip camasa- buzunare aplicate- nasturi decorativi- cordon marcat pe talie- inchidere la spate cu fermoar ascuns- necaptusita- realizata din crepmodelul poarta masura 36 si are dimensiunile: 90cm bust, 64cm talie, 94cm sold, 175 cm inaltime.",1,https://ejolie.ro/product/rochie-inga-roz,https://ejolie.ro/continut/produse/9573/1000/rochie-inga-roz_83480.webp,Rochii de Zi,Trendya
Bluza Calista neagra cu dungi roz,60.8,"Bluza calista neagra cu dungi roz- stil casual- croi supradimensionat- maneci scurte, largi,  cu umeri cazuti- inchidere frontala cu nasturi- guler la baza gatului- necaptusita- realizata din voal",1,https://ejolie.ro/product/bluza-calista-neagra-cu-dungi-roz,https://ejolie.ro/continut/produse/9568/1000/bluza-calista-neagra-cu-dungi-roz_83496.webp,Bluze | Camasi,Trendya
Bluza Paola alba cu buline,59.2,"Bluza paola alba cu buline- stil casual, office- bluza fara maneci- decolteu rotund, cu incretituri- accesorizata cu fundita- necaptusita- realizata din vascoza",1,https://ejolie.ro/product/bluza-paola-alba-cu-buline,https://ejolie.ro/continut/produse/9567/1000/bluza-paola-alba-cu-buline_83498.webp,Bluze | Camasi,Trendya
Bluza Paola gri cu buline,59.2,"Bluza paola gri cu buline- stil casual, office- bluza fara maneci- decolteu rotund, cu incretituri- accesorizata cu fundita- necaptusita- realizata din voal",1,https://ejolie.ro/product/bluza-paola-gri-cu-buline,https://ejolie.ro/continut/produse/9566/1000/bluza-paola-gri-cu-buline_83501.webp,Bluze | Camasi,Trendya
Camasa June alba,69.6,"Camasa june alba- stil casual- umeri cazuti- maneci scurte, incretite cu elastic- inchidere frontala cu nasturi, ascunsi cu fenta- elastic pe talie in partea din spate- realizata din bumbac",1,https://ejolie.ro/product/camasa-june-alba,https://ejolie.ro/continut/produse/9565/1000/camasa-june-alba_83503.webp,Bluze | Camasi,Trendya
Bluza Antonia fucsia,59.98,"Bluza antonia roz fucsia- stil casual, elegant- croi clasic- fara maneci- pliuri in zona umerilor- decolteu in v- realizata din tesatura satinata",1,https://ejolie.ro/product/bluza-antonia-fucsia,https://ejolie.ro/continut/produse/9563/1000/bluza-antonia-fucsia_83509.webp,Bluze | Camasi,Trendya
Camasa June bleumarin,69.6,"Camasa june bleumarin- stil casual- umeri cazuti- maneci scurte, incretite cu elastic- inchidere frontala cu nasturi, ascunsi cu fenta- elastic pe talie in partea din spate- realizata din bumbac",1,https://ejolie.ro/product/camasa-june-bleumarin,https://ejolie.ro/continut/produse/9561/1000/camasa-june-bleumarin_83515.webp,Bluze | Camasi,Trendya
Bluza Melissa nude,54.98,"Bluza melissa nude- stil casual- croi lejer- maneci scurte, cu umeri cazuti- decolteu in v, la baza gatului, cu guler- nasturi decorativi- crapata in parti- realizata din in sintetic",1,https://ejolie.ro/product/bluza-melissa-nude,https://ejolie.ro/continut/produse/9559/1000/bluza-melissa-nude_83521.webp,Bluze | Camasi,Trendya
Bluza Calista cu dungi maro,60.8,"Bluza calista cu dungi maro- stil casual- croi supradimensionat- maneci scurte, largi,  cu umeri cazuti- inchidere frontala cu nasturi- guler la baza gatului- necaptusita- realizata din voal",1,https://ejolie.ro/product/bluza-calista-cu-dungi-maro,https://ejolie.ro/continut/produse/9558/1000/bluza-calista-cu-dungi-maro_83524.webp,Bluze | Camasi,Trendya
Camasa Brenda somon,63.6,"Camasa brenda somon- stil casual, - croi usor cambrat, rotunjita la baza- decolteu in v, cu guler la baza gatului- inchidere frontala cu nasturi- maneci lungi, cu nasturi la mansete- realizata din bumbac",1,https://ejolie.ro/product/camasa-brenda-somon,https://ejolie.ro/continut/produse/9557/1000/camasa-brenda-somon_83528.webp,Bluze | Camasi,Trendya
Bluza Lilia kaki,63.6,"Bluza lilia kaki- stil casual- croi drept- maneci scurte- decolteu rotund, la baza gatului- despicata in laterale- realizata din in sintetic",1,https://ejolie.ro/product/bluza-9551,https://ejolie.ro/continut/produse/9551/1000/bluza-lilia-kaki_83545.webp,Bluze | Camasi,Trendya
Rochie Zayla roze,587.86,"Rochie zayla crem aurie- stil elegant- umerii goi- bust buretat, sustinut de balene- cordon detasabil pe talie- volane suprapuse, cu rijelina la baza- inchidere la spate cu fermoar ascuns- captusita- realizata din tesatura satinata, plisata, cu insertii auriimodelul poarta masura 38 si are dimensiunile: 94cm bust, 70cm talie, 98cm sold, 165 cm inaltime    produsul se realizeaza la comanda. termen de livrare 5-7 zile lucratoare.",1,https://ejolie.ro/product/rochie-zayla-roze,https://ejolie.ro/continut/produse/9535/1000/rochie-zayla-roze_83242.webp,Rochii de ocazie,Trendya
Rochie Zayla crem aurie,587.86,"Rochie zayla crem aurie- stil elegant- umerii goi- bust buretat, sustinut de balene- cordon detasabil pe talie- volane suprapuse, cu rijelina la baza- inchidere la spate cu fermoar ascuns- captusita- realizata din tesatura satinata, plisata, cu insertii auriimodelul poarta masura 38 si are dimensiunile: 94cm bust, 70cm talie, 98cm sold, 165 cm inaltime  produsul se realizeaza la comanda. termen de livrare 5-7 zile lucratoare.",1,https://ejolie.ro/product/rochie-zayla-crem-aurie,https://ejolie.ro/continut/produse/9533/1000/rochie-zayla-crem-aurie_83235.webp,Rochii de ocazie,Trendya
Rochie Estera bleu,357.0,"Rochie estera bleu- stil elegant- croi in clos- decolteu rotund- fara maneci- bust din dantela- talie marcata cu o curea subtire, detasabila- fusta din tull- este captusita- se inchide la spate cu fermoar ascunsmodelul poarta masura 38 si are dimensiunile: 94cm bust, 70cm talie, 98cm sold, 165 cm inaltime",1,https://ejolie.ro/product/rochie-estera-bleu,https://ejolie.ro/continut/produse/9505/1000/rochie-estera-bleu_83149.webp,Rochii de ocazie,Trendya
Rochie Estera bleu cu nude,357.0,"Rochie estera bleu cu nude- stil elegant- croi in clos- decolteu rotund- fara maneci- bust din dantela- talie marcata cu o curea subtire, detasabila- fusta din tull- este captusita- se inchide la spate cu fermoar ascunsmodelul poarta masura 38 si are dimensiunile: 94cm bust, 70cm talie, 98cm sold, 165 cm inaltime",1,https://ejolie.ro/product/rochie-estera-bleu-cu-nude,https://ejolie.ro/continut/produse/9472/1000/rochie-estera-bleu-cu-nude_83065.webp,Rochii de ocazie,Trendya
Rochie Ivona piersica cu fusta din tull,127.5,Rochie ivona piersica cu fusta din tull,1,https://ejolie.ro/product/rochie-ivona-neagra-cu-fusta-din-tull-9419,https://ejolie.ro/continut/produse/9419/1000/rochie-ivona-piersica-cu-fusta-din-tull_84379.webp,Rochii de seara,Artista
Rochie Ivona neagra cu fusta din tull,127.5,Rochie ivona neagra cu fusta din tull,1,https://ejolie.ro/product/rochie-ivona-neagra-cu-fusta-din-tull,https://ejolie.ro/continut/produse/9418/1000/rochie-ivona-neagra-cu-fusta-din-tull_84381.webp,Rochii de seara,Artista
Rochie Felicity verde deschis,134.7,"Rochie felicity verde deschis  compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-felicity-verde-deschis,https://ejolie.ro/continut/produse/9414/1000/rochie-felicity-verde-deschis_84173.webp,Rochii de ocazie,Artista
Rochie lunga Amber albastru regal,209.7,Rochie lunga amber albastru regal,1,https://ejolie.ro/product/rochie-lunga-amber-albastru-regal,https://ejolie.ro/continut/produse/9408/1000/rochie-lunga-amber-albastru-regal_84186.webp,Rochii de ocazie,Artista
Rochie Despina bleu cu umarul gol,134.7,"Rochie despina bleu cu umarul gol        compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-despina-bleu-cu-umarul-gol,https://ejolie.ro/continut/produse/9404/1000/rochie-despina-bleu-cu-umarul-gol_84197.webp,Rochii de ocazie,Artista
Rochie Despina alba cu umarul gol,134.7,"Rochie despina alba cu umarul gol      compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-despina-alba-cu-umarul-gol,https://ejolie.ro/continut/produse/9403/1000/rochie-despina-alba-cu-umarul-gol_84200.webp,Rochii de ocazie,Artista
Rochie lunga Roberta bleu,209.7,"Rochie lunga roberta bleuva rugam sa acordati o atentie deosebita atunci când purtati rochiile cu sclipici. este posibil ca particulele de sclipici sa se desprinda usor în timpul purtarii, ceea ce face ca acestea sa fie mai fragile. va recomandam sa evitati frecarea excesiva a materialului si sa le manipulati cu grija pentru a pastra aspectul lor stralucitor",1,https://ejolie.ro/product/rochie-lunga-roberta-bleu,https://ejolie.ro/continut/produse/9402/1000/rochie-lunga-roberta-bleu_84203.webp,Rochii de ocazie,Artista
Rochie Amanda rosie,134.7,Rochie amanda rosie,1,https://ejolie.ro/product/rochie-amanda-rosie,https://ejolie.ro/continut/produse/9401/1000/rochie-amanda-rosie_84205.webp,Rochii de seara,Artista
Rochie Amanda fucsia,134.7,Rochie amanda fucsia,1,https://ejolie.ro/product/rochie-amanda-fucsia,https://ejolie.ro/continut/produse/9397/1000/rochie-amanda-fucsia_84213.webp,Rochii de seara,Artista
Rochie Daria fucsia cu funda maxi,112.5,"Rochie daria fucsia cu funda maxi    compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-daria-bleu-cu-funda-maxi-9395,https://ejolie.ro/continut/produse/9395/1000/rochie-daria-fucsia-cu-funda-maxi_84217.webp,Rochii de ocazie,Artista
Rochie Amanda alba,134.7,Rochie amanda alba,1,https://ejolie.ro/product/rochie-amanda-alba,https://ejolie.ro/continut/produse/9388/1000/rochie-amanda-alba_84233.webp,Rochii de ocazie,Artista
Rochie Ruxia alba din organza,149.7,Rochie ruxia alba din organza,1,https://ejolie.ro/product/rochie-ruxia-fucsia-din-organza-9386,https://ejolie.ro/continut/produse/9386/1000/rochie-ruxia-alba-din-organza_84238.webp,Rochii de ocazie,Artista
Rochie Saray fucsia,134.7,"Rochie saray fucsia         compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-saray-albastra-9385,https://ejolie.ro/continut/produse/9385/1000/rochie-saray-fucsia_84240.webp,Rochii de ocazie,Artista
Rochie Fenicia lila,134.7,"Rochie fenicia lila  compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-lila,https://ejolie.ro/continut/produse/9381/1000/rochie-fenicia-lila_84247.webp,Rochii de seara,Artista
Rochie Fenicia roz prafuit,134.7,"Rochie fenicia roz prafuitcompozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-roz-prafuit,https://ejolie.ro/continut/produse/9380/1000/rochie-fenicia-roz-prafuit_84249.webp,Rochii de seara,Artista
Rochie Daria roze cu funda maxi,112.5,"Rochie daria roze cu funda maxicompozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-daria-roze-cu-funda-maxi,https://ejolie.ro/continut/produse/9378/1000/rochie-daria-roze-cu-funda-maxi_84254.webp,Rochii de ocazie,Artista
Rochie Fenicia neagra,134.7,"Rochie fenicia neagra          compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-neagra,https://ejolie.ro/continut/produse/9373/1000/rochie-fenicia-neagra_84266.webp,Rochii de seara,Artista
Rochie lunga Carola fucsia,187.5,"Rochie lunga carola fucsia    compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-lunga-carola-verde-9368,https://ejolie.ro/continut/produse/9368/1000/rochie-lunga-carola-fucsia_84273.webp,Rochii de ocazie,Artista
Rochie lunga Caterine albastra,239.7,"Rochie lunga caterine albastra   compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-lunga-caterine-albastra,https://ejolie.ro/continut/produse/9362/1000/rochie-lunga-caterine-albastra_84305.webp,Rochii de ocazie,Artista
Rochie lunga Caterine roz,239.7,"Rochie lunga caterine roz compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-lunga-caterine-roz,https://ejolie.ro/continut/produse/9361/1000/rochie-lunga-caterine-roz_84312.webp,Rochii de ocazie,Artista
Rochie Fenicia mov,134.7,"Rochie fenicia mov      compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-mov,https://ejolie.ro/continut/produse/9341/1000/rochie-fenicia-mov_84391.webp,Rochii de seara,Artista
Rochie Fenicia albastra,134.7,"Rochie fenicia albastra  compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-albastra,https://ejolie.ro/continut/produse/9338/1000/rochie-fenicia-albastra_84395.webp,Rochii de seara,Artista
Rochie Ingrid argintie,89.7,"Rochie ingrid argintie compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-ingrid-argintie,https://ejolie.ro/continut/produse/9324/1000/rochie-ingrid-argintie_84422.webp,Rochii de ocazie,Artista
Rochie Fenicia fucsia,134.7,"Rochie fenicia fucsiacompozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-fenicia-fucsia,https://ejolie.ro/continut/produse/9319/1000/rochie-fenicia-fucsia_84436.webp,Rochii de seara,Artista
Rochie Despina mov cu umarul gol,134.7,"Rochie despina mov cu umarul gol  compozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-despina-mov-cu-umarul-gol,https://ejolie.ro/continut/produse/9316/1000/rochie-despina-mov-cu-umarul-gol_84444.webp,Rochii de ocazie,Artista
Rochie Meredith bordo,104.7,"Rochie meredith bordo este o alegere indrazneata si seducatoare. croiul mulat evidentiaza liniile corpului, iar crepeul din fata asigura miscarea libera. asorteaz-o cu o pereche de pantofi stiletto si o geanta eleganta.compozitie: 100% poliesterrealizata din materiale de calitate superioara, aceasta rochie este confortabila si durabila, putand fi purtata la diverse ocazii.modelul poarta masura 36 si are dimensiunile: 90cm bust, 65cm talie, 94cm sold, 175cm inaltime.",1,https://ejolie.ro/product/rochie-meredith-bordo,https://ejolie.ro/continut/produse/9314/1000/rochie-meredith-bordo_84447.webp,Rochii de seara,Artista
Rochie Despina fucsia cu umarul gol,134.7,"Rochie despina fucsia cu umarul golcompozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-despina-fucsia-cu-umarul-gol,https://ejolie.ro/continut/produse/9313/1000/rochie-despina-fucsia-cu-umarul-gol_84450.webp,Rochii de ocazie,Artista
Rochie Bellona roz cu dungi albe si negre,119.7,"Rochie bellona roz cu dungi albe si negrecompozitie: 95% poliester, 5% elastan",1,https://ejolie.ro/product/rochie-bellona-roz-cu-dungi-albe-si-negre,https://ejolie.ro/continut/produse/9312/1000/rochie-bellona-roz-cu-dungi-albe-si-negre_84454.webp,Rochii de Zi,Artista
Rochie Taipa fucsia,198.6,"Rochie taipa fucsia    - rochie midi, cu croi mulat- cambrata pe talie- top tip corset- slit lateral- aplicatii decorative tip lant, cu strasuri si decupaj- realizata din tesatura tip bandage- elasticitate mare- inchidere la spate cu fermoarmodelul poarta masura 36 si are dimensiunile: 90cm bust, 65cm talie, 94cm sold, 175cm inaltime.",1,https://ejolie.ro/product/rochie-taipa-fucsia,https://ejolie.ro/continut/produse/9281/1000/rochie-taipa-fucsia_81525.webp,Outlet,Trendya
Bluza Zhavia cu imprimeu colorat,81.25,"Bluza zhavia cu imprimeu colorat- este realizata pentru o tinuta eleganta, office - are maneci lungi, bufante, incretite la mansete - este o bluza cu croi lejer, satinata- are gulerul incretit si se incheie la spate, la baza gatului, cu doi nasturi- realizata din voal matasos, supersoftmodelul poarta masura 36 si are dimensiunile: 88cm bust, 60cm talie, 90cm sold, 172cm inaltime.pozitia imprimeului poate fi diferita, fapt ce provine de la felul in care tiparul a fost incadrat pe material, in ved",1,https://ejolie.ro/product/bluza-zhavia-cu-imprimeu-colorat,https://ejolie.ro/continut/produse/9191/1000/bluza-zhavia-cu-imprimeu-colorat_84133.webp,Bluze | Camasi,Trendya
